,BHK,Rent,Size,Area_Type,City,Furnishing_Status,Tenant_Preferred,Bathroom,Point_Contact,Floor_Number,Total_Floor
355,2,0.0025151480507602606,0.10513141426783477,2,4,2,0,2,2,1,2
356,1,0.0011432491139819366,0.03629536921151439,1,4,2,1,1,0,0,3
357,2,0.0033725848862467133,0.12390488110137672,1,4,1,1,3,2,1,2
358,2,0.0016577112152738082,0.061326658322903634,1,4,2,1,1,2,1,3
359,2,0.003086772607751229,0.09336670838548185,1,4,1,1,1,2,0,3
360,1,0.003944209443237681,0.12390488110137672,2,4,2,1,1,2,2,3
361,1,0.0010860866582828397,0.017521902377972465,1,4,2,1,1,2,1,2
362,1,0.0019435234937692921,0.09887359198998748,1,4,2,0,1,2,0,2
363,2,0.0019435234937692921,0.08635794743429286,2,4,2,0,2,0,2,3
364,1,0.0010860866582828397,0.05131414267834793,2,4,2,0,1,2,3,3
365,2,0.0025151480507602606,0.09887359198998748,2,4,2,0,1,0,0,1
366,2,0.003086772607751229,0.034793491864831036,1,4,2,0,1,2,2,3
367,2,0.0019435234937692921,0.11138923654568209,2,4,2,1,2,2,0,1
368,2,0.005659083114210586,0.10513141426783477,1,4,2,0,2,0,1,1
369,1,0.0010860866582828397,0.0425531914893617,1,4,2,0,1,2,1,1
370,2,0.0022293357722647767,0.07384230287859823,2,4,2,1,1,2,0,2
371,2,0.0019435234937692921,0.19899874843554444,1,4,1,0,1,2,0,2
372,2,0.0016577112152738082,0.12215269086357947,1,4,2,0,1,2,2,3
373,3,0.009660455013147363,0.16520650813516896,1,4,2,0,2,0,1,3
374,3,0.003944209443237681,0.16145181476846057,2,4,1,1,2,2,0,3
375,2,0.0014290613924774207,0.09887359198998748,1,4,2,0,1,2,0,2
376,2,0.002486566822910712,0.09887359198998748,1,4,2,1,1,2,1,4
377,2,0.0016577112152738082,0.10513141426783477,2,4,2,0,1,2,0,3
378,1,0.0010860866582828397,0.039048811013767205,1,4,2,1,1,0,1,3
379,2,0.001514805076026066,0.09887359198998748,1,4,0,1,1,2,0,2
380,4,0.011089516405624784,0.18648310387984982,1,4,2,0,2,0,0,2
381,3,0.011089516405624784,0.43679599499374216,2,4,1,1,2,2,1,2
382,2,0.003086772607751229,0.11852315394242802,1,4,0,0,2,2,1,2
383,1,0.001514805076026066,0.10513141426783477,1,4,2,0,1,2,1,3
384,2,0.0025151480507602606,0.11138923654568209,1,4,2,0,2,2,0,2
385,2,0.003944209443237681,0.07384230287859823,2,4,1,1,1,2,0,2
386,1,0.0010860866582828397,0.0425531914893617,1,4,1,1,1,2,0,5
387,2,0.0016577112152738082,0.09887359198998748,2,4,2,1,1,2,0,2
388,2,0.0013718989367783238,0.03879849812265331,1,4,2,1,1,2,1,2
389,3,0.003944209443237681,0.09887359198998748,1,4,2,1,1,2,0,4
390,2,0.0025151480507602606,0.08635794743429286,1,4,1,0,2,2,1,1
391,2,0.00594489539270607,0.14893617021276595,2,4,1,1,2,0,1,2
392,2,0.0020864296330170345,0.09261576971214017,1,4,1,1,1,2,1,2
393,3,0.009660455013147363,0.14893617021276595,2,4,1,1,3,0,0,3
394,2,0.0016577112152738082,0.055068836045056316,1,4,2,1,1,2,0,4
395,3,0.0020864296330170345,0.17772215269086358,2,4,1,1,1,2,0,2
396,2,0.0013718989367783238,0.055068836045056316,2,4,2,1,1,0,1,3
397,4,0.009660455013147363,0.09887359198998748,2,4,1,1,3,2,0,1
398,1,0.0013718989367783238,0.04881101376720901,2,4,2,1,1,2,1,2
399,2,0.0019435234937692921,0.08010012515644555,2,4,2,1,1,2,1,2
400,1,0.0010860866582828397,0.055068836045056316,1,4,2,1,1,2,1,2
401,2,0.0013718989367783238,0.07384230287859823,2,4,2,1,1,2,0,4
402,3,0.003944209443237681,0.14893617021276595,1,4,2,2,2,2,1,3
403,2,0.0022293357722647767,0.08635794743429286,1,4,2,0,1,2,3,3
404,1,0.0010860866582828397,0.03629536921151439,1,4,2,0,1,0,0,1
405,3,0.0019435234937692921,0.14893617021276595,2,4,2,1,3,2,1,4
406,3,0.009660455013147363,0.16145181476846057,1,4,2,0,2,0,0,1
407,1,0.0012289927975305819,0.04881101376720901,2,4,2,1,1,0,0,1
408,3,0.009660455013147363,0.1639549436795995,1,4,2,0,2,0,0,2
409,2,0.002800960329255745,0.12390488110137672,2,4,0,1,2,2,0,1
410,2,0.0025151480507602606,0.08635794743429286,1,4,2,0,1,2,1,2
411,2,0.001514805076026066,0.09887359198998748,1,4,2,1,2,2,0,2
412,2,0.0013718989367783238,0.11138923654568209,2,4,0,1,1,2,0,3
413,3,0.009981993826454783,0.21151439299123903,2,4,2,1,2,2,0,2
414,2,0.001600548759574711,0.07384230287859823,1,4,2,0,1,2,0,2
415,2,0.0020864296330170345,0.10513141426783477,1,4,2,2,2,2,1,2
416,2,0.0010860866582828397,0.06758448060075092,1,4,2,0,1,2,1,3
417,1,0.001514805076026066,0.08010012515644555,1,4,0,1,1,2,0,2
418,1,0.001514805076026066,0.09887359198998748,1,4,2,1,1,2,0,1
419,2,0.0009431805190350977,0.05819774718397997,2,4,2,1,1,2,0,2
420,1,0.0013718989367783238,0.023779724655819776,1,4,2,1,1,0,0,1
421,1,0.0025151480507602606,0.04881101376720901,1,4,2,1,1,0,0,2
422,1,0.003086772607751229,0.061326658322903634,2,4,0,1,1,0,0,2
423,2,0.003086772607751229,0.06758448060075092,1,4,2,1,1,0,2,3
424,2,0.003086772607751229,0.09887359198998748,2,4,2,1,1,2,1,2
425,2,0.0022293357722647767,0.12390488110137672,2,4,0,1,2,2,2,3
426,1,0.0010860866582828397,0.04881101376720901,1,4,1,0,1,2,0,5
427,1,0.0013718989367783238,0.03629536921151439,1,4,2,1,1,0,1,2
428,2,0.0012289927975305819,0.055068836045056316,1,4,2,1,1,2,1,1
429,2,0.0012289927975305819,0.055068836045056316,1,4,2,1,1,2,1,2
430,2,0.0020864296330170345,0.13642052565707133,1,4,2,1,2,2,0,1
431,1,0.0010860866582828397,0.055068836045056316,2,4,2,1,1,2,2,2
432,2,0.006230707671201554,0.13642052565707133,1,4,2,0,2,2,0,2
433,2,0.0012289927975305819,0.08010012515644555,1,4,2,1,1,2,2,2
434,2,0.0020864296330170345,0.09637046307884854,1,4,2,0,1,2,0,2
435,3,0.00594489539270607,0.13642052565707133,2,4,1,1,2,2,0,2
436,1,0.0012289927975305819,0.09887359198998748,2,4,2,1,1,2,2,3
437,1,0.0016577112152738082,0.061326658322903634,2,4,1,1,2,0,0,2
438,1,0.0010860866582828397,0.04881101376720901,1,4,2,0,1,2,3,5
439,1,0.0010860866582828397,0.055068836045056316,1,4,2,1,1,2,1,1
440,2,0.001514805076026066,0.06758448060075092,2,4,2,1,1,0,0,1
441,2,0.0019435234937692921,0.07384230287859823,1,4,2,1,1,2,1,2
442,1,0.0012289927975305819,0.023779724655819776,2,4,2,1,1,2,1,3
443,2,0.0013718989367783238,0.061326658322903634,1,4,1,1,1,2,1,2
444,1,0.0012289927975305819,0.055068836045056316,1,4,2,0,1,2,0,3
445,2,0.0025151480507602606,0.13016270337922403,2,4,2,1,2,2,0,1
446,3,0.0025151480507602606,0.12390488110137672,1,4,2,0,2,2,2,5
447,2,0.0025151480507602606,0.14893617021276595,2,4,1,1,2,2,0,3
448,3,0.003086772607751229,0.13642052565707133,2,4,1,2,2,2,1,1
449,1,0.0011432491139819366,0.026282853566958697,2,4,2,1,1,2,0,2
450,1,0.0008002743797873556,0.0425531914893617,2,4,2,1,1,2,1,1
451,3,0.008231393620669943,0.13642052565707133,1,4,2,0,1,2,0,3
452,2,0.0011278152509431804,0.09887359198998748,2,4,2,1,1,2,0,2
453,2,0.003086772607751229,0.1176470588235294,2,4,2,1,1,2,0,2
454,3,0.0016577112152738082,0.14893617021276595,2,4,2,1,1,2,0,3
455,2,0.0020864296330170345,0.08635794743429286,2,4,1,1,1,2,0,2
456,1,0.0016577112152738082,0.061326658322903634,2,4,2,1,1,2,1,3
457,2,0.0023722419115125184,0.07008760951188986,2,4,2,1,1,2,0,3
458,2,0.0019435234937692921,0.08010012515644555,2,4,2,1,1,2,2,3
459,3,0.003944209443237681,0.14893617021276595,2,4,2,1,3,2,1,2
460,5,0.006087801531953812,0.11889862327909886,2,4,2,1,2,2,0,1
461,2,0.003229678746998971,0.15519399249061328,2,4,1,1,2,2,1,2
462,3,0.00937464273465188,0.013767209011264079,2,4,0,1,2,2,2,5
463,3,0.0036583971647421976,0.1176470588235294,1,4,1,1,2,2,1,2
464,1,0.0023722419115125184,0.07384230287859823,1,4,2,1,1,0,1,2
465,2,0.0016577112152738082,0.09261576971214017,2,4,2,1,1,2,2,2
466,3,0.005373270835715102,0.14893617021276595,2,4,2,1,2,2,3,3
467,1,0.001514805076026066,0.04881101376720901,1,4,1,1,1,0,0,2
468,1,0.00180061735452155,0.07384230287859823,1,4,0,1,1,2,0,2
469,2,0.001514805076026066,0.08635794743429286,2,4,2,1,1,2,0,2
470,2,0.0023722419115125184,0.10513141426783477,2,4,1,1,1,2,0,3
471,1,0.00017148736709729045,0.061326658322903634,2,4,1,1,1,2,0,1
472,2,0.00180061735452155,0.08010012515644555,1,4,2,1,1,2,0,2
473,2,0.0025151480507602606,0.09887359198998748,2,4,1,1,2,2,0,3
474,3,0.003944209443237681,0.10262828535669585,2,4,2,1,2,2,3,4
475,2,0.0016577112152738082,0.07384230287859823,2,4,2,0,1,0,0,2
476,2,0.0013718989367783238,0.09887359198998748,2,4,2,1,1,2,1,2
477,2,0.0036583971647421976,0.14893617021276595,2,4,1,2,2,2,0,1
478,2,0.00594489539270607,0.12390488110137672,2,4,0,1,2,2,0,2
479,2,0.004801646278724134,0.09261576971214017,1,4,2,1,2,0,0,2
480,2,0.0025151480507602606,0.09887359198998748,1,4,2,0,2,2,0,3
481,2,0.0013718989367783238,0.14893617021276595,2,4,2,1,2,2,0,3
482,2,0.0025151480507602606,0.09261576971214017,1,4,2,1,1,2,4,4
483,3,0.0025151480507602606,0.18648310387984982,2,4,1,1,2,2,11,19
484,1,0.0010860866582828397,0.03629536921151439,2,4,2,1,1,2,1,3
485,3,0.0025151480507602606,0.09887359198998748,1,4,2,0,1,2,0,2
486,2,0.0016577112152738082,0.055068836045056316,2,4,2,1,2,2,0,2
487,4,0.0025151480507602606,0.14893617021276595,2,4,0,1,2,2,5,10
488,2,0.0013718989367783238,0.061326658322903634,2,4,1,1,2,2,11,14
489,2,0.004801646278724134,0.11138923654568209,1,4,1,1,2,2,0,1
490,2,0.0019435234937692921,0.05632040050062578,1,4,2,0,1,2,0,2
491,2,0.0019435234937692921,0.065081351689612,2,4,1,2,1,2,2,3
492,2,0.0033725848862467133,0.08010012515644555,1,4,1,1,2,2,0,4
493,2,0.005373270835715102,0.08635794743429286,1,4,1,0,2,2,0,1
494,2,0.0013718989367783238,0.04881101376720901,2,4,2,1,1,2,2,3
495,2,0.003086772607751229,0.12390488110137672,2,4,2,1,2,2,0,2
496,1,0.0025151480507602606,0.04881101376720901,1,4,1,0,1,2,0,2
497,2,0.0036583971647421976,0.08635794743429286,1,4,2,0,2,2,0,3
498,2,0.0025151480507602606,0.10513141426783477,1,4,1,0,2,2,1,4
499,2,0.002658054190008003,0.0685857321652065,1,4,2,1,2,0,3,3
500,2,0.0013718989367783238,0.09887359198998748,2,4,2,1,1,2,3,4
501,2,0.003086772607751229,0.11138923654568209,1,4,2,1,2,2,1,2
502,3,0.0036583971647421976,0.19899874843554444,2,4,0,1,2,2,1,3
503,1,0.0007145306962387102,0.017521902377972465,1,4,2,0,1,2,1,5
504,3,0.011089516405624784,0.19899874843554444,1,4,2,0,2,0,0,3
505,3,0.0068023322281925225,0.12390488110137672,2,4,2,1,1,2,2,4
506,1,0.0002858122784954842,0.08635794743429286,2,4,2,1,1,2,1,3
507,1,0.0006002057848405167,0.02065081351689612,2,4,2,1,1,2,0,2
508,1,0.0010860866582828397,0.055068836045056316,2,4,1,1,1,2,0,1
509,3,0.016805761975534468,0.21151439299123903,1,4,1,0,3,0,1,3
510,2,0.0013718989367783238,0.05193992490613266,1,4,2,1,1,2,2,3
511,3,0.0016577112152738082,0.11138923654568209,2,4,1,1,3,2,1,2
512,1,0.0010860866582828397,0.04881101376720901,1,4,2,1,1,0,4,4
513,2,0.002800960329255745,0.07384230287859823,2,4,2,1,1,0,0,2
514,2,0.0025151480507602606,0.08898623279098873,2,4,0,1,2,2,3,4
515,3,0.00594489539270607,0.14267834793491865,1,4,2,1,2,0,1,2
516,3,0.01823482336801189,0.2753441802252816,1,4,2,1,3,2,0,2
517,2,0.00180061735452155,0.0832290362953692,2,4,2,1,1,2,0,2
518,2,0.012518577798102205,0.1639549436795995,2,4,0,1,2,2,-2,2
519,1,0.0010860866582828397,0.030037546933667086,1,4,2,1,1,0,0,2
520,2,0.003086772607751229,0.08886107634543178,2,4,2,0,2,2,0,1
521,5,0.0068023322281925225,0.23404255319148937,1,4,2,0,2,2,2,2
522,3,0.004801646278724134,0.10513141426783477,1,4,1,1,3,2,1,1
523,2,0.0068023322281925225,0.13016270337922403,1,4,2,1,2,2,1,1
524,1,0.0068023322281925225,0.03879849812265331,2,5,1,1,1,2,2,7
525,2,0.01966388476048931,0.09261576971214017,1,5,0,1,2,0,4,10
526,1,0.012518577798102205,0.055068836045056316,1,5,0,1,1,0,7,10
527,3,0.02109294615296673,0.13642052565707133,1,5,2,2,3,0,2,13
528,1,0.0036583971647421976,0.07884856070087608,2,5,0,1,1,2,6,7
529,1,0.016805761975534468,0.08010012515644555,2,5,2,0,1,0,4,7
530,2,0.04538698982508288,0.09887359198998748,1,5,2,1,2,2,14,14
531,4,0.08540070881445067,0.19899874843554444,1,5,1,1,5,0,43,78
532,1,0.00594489539270607,0.05632040050062578,2,5,2,1,1,2,2,8
533,4,0.036812621470218354,0.20525657071339173,1,5,1,1,4,0,13,18
534,1,0.009088830456156395,0.058823529411764705,1,5,1,0,2,0,2,4
535,1,0.008803018177660911,0.061326658322903634,1,5,0,0,2,0,1,4
536,1,0.008231393620669943,0.060075093867334166,1,5,1,0,2,0,2,4
537,1,0.013661826912084143,0.07634543178973716,2,5,0,1,1,2,2,3
538,2,0.007659769063678976,0.06357947434292865,1,5,1,1,2,2,5,12
539,2,0.009231736595404138,0.08635794743429286,1,5,1,1,2,0,4,7
540,2,0.023951068937921573,0.09599499374217771,1,5,1,1,2,0,18,24
541,2,0.009660455013147363,0.08010012515644555,1,5,2,2,2,0,6,7
542,3,0.07682634045958614,0.22403003754693365,1,5,1,1,4,0,3,7
543,5,0.11398193666399908,0.28760951188986233,1,5,0,2,5,0,17,31
544,1,0.005659083114210586,0.05193992490613266,1,5,2,1,2,0,11,21
545,2,0.04252886704012804,0.11013767209011263,1,5,2,0,2,2,7,19
546,1,0.00594489539270607,0.03254067584480601,2,5,2,1,1,2,14,23
547,2,0.028238253115353835,0.10513141426783477,1,5,1,0,2,0,4,7
548,2,0.016805761975534468,0.10988735919899874,1,5,1,1,2,0,9,20
549,2,0.0019435234937692921,0.08010012515644555,1,5,1,2,2,0,-1,9
550,1,0.005373270835715102,0.033166458072590735,1,5,2,0,1,0,19,24
551,2,0.005373270835715102,0.08635794743429286,1,5,1,2,2,0,3,21
552,1,0.0068023322281925225,0.045682102628285357,2,5,2,1,1,2,1,22
553,1,0.0036583971647421976,0.05181476846057572,2,5,1,1,1,2,3,7
554,1,0.005204927403681262,0.04881101376720901,2,5,0,1,2,2,8,8
555,1,0.006230707671201554,0.055068836045056316,1,5,0,1,1,0,6,12
556,4,0.053961358179947405,0.25894868585732167,1,5,1,1,5,0,4,58
557,2,0.008803018177660911,0.072090112640801,2,5,1,1,1,2,0,4
558,2,0.019092260203498343,0.0750938673341677,1,5,0,1,2,2,1,5
559,1,0.008231393620669943,0.05982478097622027,1,5,1,1,2,2,-1,16
560,3,0.031096375900308674,0.14893617021276595,1,5,1,1,3,0,60,66
561,2,0.012232765519606722,0.08911138923654567,1,5,1,1,2,0,34,48
562,1,0.005373270835715102,0.055068836045056316,1,5,2,1,1,0,5,8
563,1,0.0068023322281925225,0.061326658322903634,2,5,1,1,2,2,2,8
564,2,0.011089516405624784,0.08385481852315393,1,5,0,0,2,0,5,14
565,2,0.011946953241111237,0.14267834793491865,1,5,2,1,2,0,14,40
566,2,0.012232765519606722,0.10262828535669585,1,5,0,0,2,0,2,2
567,1,0.02109294615296673,0.06758448060075092,1,5,0,1,1,0,5,7
568,1,0.008803018177660911,0.057571964956195244,1,5,1,2,2,0,6,7
569,1,0.004230021721733165,0.05006257822277847,1,5,1,2,2,0,9,22
570,2,0.01823482336801189,0.08760951188986231,1,5,1,1,2,0,11,14
571,2,0.012518577798102205,0.09261576971214017,1,5,1,1,2,0,12,18
572,2,0.015948325140048018,0.09887359198998748,1,5,2,1,2,0,6,7
573,1,0.00737395678518349,0.05319148936170213,1,5,2,1,2,0,3,7
574,1,0.015948325140048018,0.061326658322903634,1,5,1,1,1,0,26,44
575,2,0.015376700583057045,0.09887359198998748,1,5,0,1,2,0,1,8
576,1,0.011089516405624784,0.06633291614518147,1,5,1,2,2,0,2,4
577,2,0.026809191722876415,0.13016270337922403,1,5,2,1,2,0,25,42
578,2,0.023951068937921573,0.08635794743429286,1,5,1,1,2,0,25,41
579,4,0.08540070881445067,0.19899874843554444,1,5,1,1,4,0,53,78
580,2,0.022522007545444152,0.07384230287859823,1,5,0,1,1,0,2,5
581,1,0.0033725848862467133,0.03629536921151439,2,5,2,1,2,2,0,7
582,1,0.007659769063678976,0.06758448060075092,1,5,2,0,2,2,3,4
583,3,0.02509431805190351,0.11539424280350437,1,5,1,1,3,0,14,20
584,1,0.007659769063678976,0.055068836045056316,1,5,2,1,2,0,13,20
585,2,0.0033725848862467133,0.07384230287859823,1,5,2,1,2,2,2,4
586,1,0.006516519949697038,0.05181476846057572,1,5,2,1,2,0,16,23
587,2,0.010517891848633816,0.06883604505632039,1,5,0,0,2,2,0,3
588,1,0.008803018177660911,0.055068836045056316,1,5,2,0,2,0,10,18
589,4,0.09969132273922487,0.3742177722152691,1,5,1,1,5,0,39,60
590,1,0.011089516405624784,0.07384230287859823,1,5,0,2,2,0,3,7
591,3,0.04252886704012804,0.1739674593241552,1,5,0,0,3,0,16,21
592,2,0.012518577798102205,0.07759699624530662,1,5,2,0,2,0,10,32
593,3,0.04824511261003772,0.1739674593241552,1,5,2,1,3,0,4,8
594,1,0.008231393620669943,0.03879849812265331,2,5,0,2,1,2,12,24
595,2,0.05967760374985709,0.12390488110137672,1,5,2,0,2,0,4,8
596,3,0.02109294615296673,0.14267834793491865,1,5,2,1,3,0,32,41
597,2,0.013090202355093174,0.0927409261576971,1,5,1,2,2,0,3,30
598,2,0.0036583971647421976,0.07008760951188986,1,5,0,2,2,0,4,7
599,2,0.015376700583057045,0.08585732165206507,1,5,1,1,2,0,13,21
600,4,0.03395449868526351,0.19899874843554444,1,5,2,2,4,0,9,29
601,3,0.08540070881445067,0.311639549436796,1,5,1,0,3,0,47,89
602,3,0.01966388476048931,0.14267834793491865,1,5,2,1,3,0,7,41
603,3,0.04252886704012804,0.18648310387984982,1,5,1,1,4,0,7,10
604,3,0.01737738653252544,0.1176470588235294,1,5,0,1,3,0,6,7
605,2,0.011661140962615753,0.09261576971214017,1,5,2,0,2,0,11,21
606,2,0.036812621470218354,0.08823529411764705,1,5,0,1,2,0,5,10
607,3,0.04824511261003772,0.1660826032540676,1,5,0,1,3,0,28,30
608,3,0.005373270835715102,0.09098873591989987,1,5,1,0,3,0,13,15
609,2,0.011375328684120268,0.09261576971214017,1,5,2,0,2,0,6,21
610,2,0.01823482336801189,0.09386733416770962,1,5,1,1,2,0,4,7
611,2,0.013947639190579626,0.09261576971214017,1,5,1,1,2,0,8,16
612,2,0.023951068937921573,0.08010012515644555,1,5,1,0,2,0,2,6
613,2,0.013947639190579626,0.12390488110137672,2,5,1,1,2,2,4,7
614,1,0.008231393620669943,0.07008760951188986,1,5,2,1,1,2,0,3
615,2,0.03395449868526351,0.11138923654568209,1,5,1,2,2,0,5,19
616,2,0.016805761975534468,0.09386733416770962,1,5,2,2,2,0,3,11
617,3,0.031096375900308674,0.18648310387984982,1,5,2,1,4,0,17,42
618,3,0.02380816279867383,0.14267834793491865,1,5,2,2,3,0,10,12
619,3,0.022522007545444152,0.13642052565707133,1,5,1,2,3,0,8,28
620,3,0.013947639190579626,0.12390488110137672,1,5,0,1,3,0,9,15
621,2,0.011089516405624784,0.08886107634543178,1,5,2,0,2,0,14,22
622,1,0.00937464273465188,0.044430538172715896,1,5,0,2,1,0,18,40
623,4,0.06253572653481193,0.24906132665832292,1,5,0,1,4,0,9,17
624,1,0.0068023322281925225,0.04881101376720901,1,5,2,1,1,0,2,13
625,3,0.04252886704012804,0.16520650813516896,1,5,1,1,4,0,12,45
626,3,0.023951068937921573,0.10513141426783477,1,5,1,2,3,0,25,35
627,4,0.05110323539499256,0.24906132665832292,1,5,0,1,5,0,4,14
628,2,0.011089516405624784,0.08635794743429286,1,5,1,1,2,0,2,6
629,2,0.013947639190579626,0.11138923654568209,1,5,1,0,2,0,7,15
630,2,0.010517891848633816,0.08010012515644555,1,5,0,2,2,0,10,16
631,4,0.08825883159940551,0.3241551939924906,1,5,2,2,4,0,-1,20
632,2,0.013947639190579626,0.08385481852315393,1,5,2,1,2,0,5,14
633,3,0.01823482336801189,0.1176470588235294,1,5,1,1,3,0,-1,9
634,4,0.05967760374985709,0.22190237797246556,1,5,1,1,3,2,5,20
635,3,0.04252886704012804,0.16520650813516896,1,5,2,1,3,0,-1,40
636,1,0.008803018177660911,0.06946182728410512,2,5,2,1,2,2,1,8
637,1,0.007088144506688007,0.055068836045056316,1,5,2,1,1,0,4,8
638,2,0.016805761975534468,0.08760951188986231,1,5,1,1,2,0,5,18
639,3,0.053961358179947405,0.18823529411764706,1,5,1,1,4,0,34,58
640,3,0.028238253115353835,0.13391739674593242,1,5,2,1,3,0,5,8
641,2,0.009660455013147363,0.08635794743429286,1,5,2,2,2,0,5,8
642,3,0.019092260203498343,0.11013767209011263,1,5,2,1,2,0,11,19
643,3,0.04252886704012804,0.15519399249061328,1,5,1,1,3,0,5,8
644,1,0.004801646278724134,0.03629536921151439,2,5,1,1,1,2,4,6
645,2,0.015376700583057045,0.08886107634543178,1,5,2,1,2,0,5,7
646,3,0.01823482336801189,0.10200250312891113,1,5,0,2,3,0,20,22
647,2,0.022522007545444152,0.061326658322903634,1,5,0,1,2,2,1,5
648,2,0.014805076026066078,0.09261576971214017,1,5,1,1,2,0,12,19
649,2,0.022522007545444152,0.09261576971214017,1,5,1,1,2,0,15,18
650,1,0.004801646278724134,0.04380475594493116,1,5,0,1,1,0,3,7
651,4,0.07111009488967646,0.19211514392991239,1,5,1,2,5,0,65,78
652,1,0.004658740139476391,0.04881101376720901,1,5,2,1,1,0,4,4
653,3,0.011946953241111237,0.09261576971214017,1,5,2,2,2,0,6,16
654,1,0.003515491025494455,0.05281602002503129,1,5,2,2,2,0,5,8
655,2,0.004801646278724134,0.09637046307884854,1,5,2,2,2,0,17,22
656,2,0.02109294615296673,0.08573216520650813,1,5,1,1,1,0,4,7
657,1,0.004801646278724134,0.045682102628285357,1,5,2,1,1,0,6,24
658,3,0.04538698982508288,0.1357947434292866,1,5,1,1,3,0,40,75
659,1,0.008803018177660911,0.05819774718397997,1,5,1,2,2,0,4,4
660,2,0.015376700583057045,0.09762202753441801,1,5,2,1,2,0,9,15
661,2,0.013090202355093174,0.08147684605757195,1,5,1,1,2,0,19,38
662,2,0.009660455013147363,0.08635794743429286,1,5,1,1,2,0,5,7
663,1,0.003944209443237681,0.05131414267834793,1,5,1,2,1,0,6,7
664,2,0.013947639190579626,0.09261576971214017,1,5,2,1,2,0,5,7
665,2,0.006945238367440264,0.1176470588235294,2,5,1,1,3,2,0,4
666,5,0.09969132273922487,0.23404255319148937,1,5,0,2,5,0,15,31
667,3,0.015376700583057045,0.16770963704630787,1,5,0,1,3,0,11,28
668,1,0.0068023322281925225,0.04005006257822278,2,5,1,2,1,2,4,6
669,2,0.013947639190579626,0.09261576971214017,1,5,2,1,2,0,8,16
670,2,0.01823482336801189,0.11451814768460575,1,5,0,1,3,0,10,22
671,3,0.013947639190579626,0.14267834793491865,1,5,1,2,3,0,17,24
672,3,0.01823482336801189,0.13704630788485608,1,5,2,1,3,0,15,19
673,3,0.04538698982508288,0.13016270337922403,1,5,0,0,3,0,9,10
674,1,0.0068023322281925225,0.05006257822277847,1,5,1,0,1,0,4,8
675,1,0.008803018177660911,0.05632040050062578,1,5,2,1,2,0,7,12
676,1,0.005659083114210586,0.07384230287859823,2,5,1,1,1,2,2,2
677,1,0.005373270835715102,0.07008760951188986,2,5,0,1,2,2,6,7
678,2,0.015376700583057045,0.08886107634543178,1,5,0,1,2,0,8,20
679,1,0.008803018177660911,0.061326658322903634,1,5,1,0,2,2,4,4
680,4,0.04252886704012804,0.18147684605757197,1,5,1,1,4,0,11,13
681,1,0.008231393620669943,0.0506883604505632,1,5,2,0,2,0,5,8
682,3,0.04252886704012804,0.1739674593241552,1,5,1,1,3,0,6,12
683,1,0.00737395678518349,0.03254067584480601,1,5,2,1,1,0,1,4
684,2,0.013090202355093174,0.07196495619524404,1,5,1,1,2,0,7,8
685,4,0.04252886704012804,0.21839799749687108,1,5,2,2,4,0,9,19
686,1,0.00737395678518349,0.06758448060075092,1,5,0,2,2,2,4,7
687,3,0.04538698982508288,0.16145181476846057,1,5,1,1,4,0,37,51
688,2,0.028238253115353835,0.14893617021276595,2,5,0,1,2,0,6,11
689,2,0.012519149422659196,0.07384230287859823,1,5,1,1,2,0,9,17
690,2,0.013376014633588658,0.08635794743429286,1,5,1,1,2,0,8,15
691,1,0.004801646278724134,0.04693366708385482,1,5,2,1,1,0,11,20
692,1,0.00180061735452155,0.061326658322903634,1,5,1,0,1,2,2,2
693,2,0.013947639190579626,0.10513141426783477,1,5,1,1,2,0,10,23
694,3,0.015376700583057045,0.11138923654568209,1,5,1,2,2,0,-1,10
695,1,0.007088144506688007,0.04881101376720901,1,5,2,1,1,0,4,7
